Numero_cliente,Fecha_Update,Estatus,Motivo,Tasa_Interes,Importe,Id_product,CAT,TXN,CP,Puntuacion,canal_venta,Day
3416,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3422,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3433,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3444,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3455,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3464,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3471,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3481,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3490,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3496,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3517,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3522,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3536,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3545,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3559,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3563,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3595,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3617,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3634,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3640,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3670,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3681,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3688,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3696,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3699,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3703,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3711,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3716,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3740,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3747,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3765,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3782,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3797,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3810,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3832,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3846,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3868,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3872,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3877,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3890,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3896,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3903,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3922,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3961,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3964,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4007,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4053,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4058,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4071,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4075,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4092,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4131,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4148,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4158,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4165,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4179,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4185,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4199,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4216,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4221,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4235,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4258,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4264,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4266,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4286,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4294,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4301,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4311,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4341,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4376,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4379,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4406,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4424,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4438,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4451,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4455,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4484,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4503,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4550,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4558,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4573,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4582,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4592,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4601,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4623,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4642,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4646,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4654,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4658,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4673,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4676,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4695,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4707,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4718,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4734,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4740,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4749,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4756,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4780,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4798,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4817,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4820,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4841,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4852,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4860,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4878,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4901,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4909,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4916,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4928,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4953,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4969,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4972,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4982,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4993,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
78,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
81,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
116,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
133,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
174,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
181,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
196,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
205,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
208,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
252,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Monday
257,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
266,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
277,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
302,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
305,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
325,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Monday
340,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
401,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
436,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
439,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
443,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
468,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
490,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
506,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
510,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Monday
517,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
524,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
555,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
577,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
586,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
612,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
636,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
649,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Monday
670,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
682,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Monday
694,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
710,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
715,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
719,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
731,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
784,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
795,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
798,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
802,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
810,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
821,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
834,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Monday
843,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
872,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
885,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
888,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Monday
892,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
913,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
921,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
947,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
967,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
1005,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
1021,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
1035,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
1038,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
1068,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
1072,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
1075,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
1092,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Monday
1124,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
1130,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
1136,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Monday
1144,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
1150,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
1158,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
1176,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
1185,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Monday
1208,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
1225,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
1231,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
1235,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
1247,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
1280,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
1321,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Monday
1337,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
1351,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
1366,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
1381,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
1387,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
1394,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
1416,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
1419,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
1425,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
1471,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
1509,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
1520,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
1546,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
1575,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
1585,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Monday
1593,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
1608,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Monday
1628,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
1641,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
1668,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
1675,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
1690,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
1699,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
1705,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
1732,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
1745,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
1755,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
1770,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
1783,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
1819,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
1829,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
1833,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Monday
1841,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
1850,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
1860,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Monday
1879,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
1901,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
1904,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
1913,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
1921,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
1926,2019-11-11,NO_RESPONSE,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Monday
1929,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
1934,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
1936,2019-11-11,NO_RESPONSE,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Monday
1939,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
1973,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
1986,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Monday
1991,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
1993,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Monday
2022,2019-11-11,NO_RESPONSE,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Monday
2025,2019-11-11,NO_RESPONSE,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Monday
2032,2019-11-11,NO_RESPONSE,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Monday
2062,2019-11-11,NO_RESPONSE,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
2084,2019-11-11,NO_RESPONSE,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
2089,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
2116,2019-11-11,NO_RESPONSE,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Monday
2139,2019-11-11,NO_RESPONSE,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Monday
2148,2019-11-11,NO_RESPONSE,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Monday
