Numero_cliente,Fecha_Update,Estatus,Motivo,Tasa_Interes,Importe,Id_product,CAT,TXN,CP,Puntuacion,canal_venta
3640,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
3670,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
3681,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
3688,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
3696,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
3699,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
3703,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
3711,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
3716,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
3740,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3747,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3765,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
3782,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
3797,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
3810,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
3832,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
3846,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
3868,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
3872,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
3877,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
3890,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
3896,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
3903,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
3922,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
3961,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3964,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
4007,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
4053,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
4058,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
4071,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
4075,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
4092,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
4131,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
4148,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
4158,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
4165,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
4179,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
4185,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
4199,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
4216,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
4221,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
4235,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
4258,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
4264,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
4266,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
4286,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
4294,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
4301,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
4311,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
4341,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
4376,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
4379,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
4406,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
4424,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
4438,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
4451,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
4455,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
4484,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
4503,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
4550,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
4558,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
4573,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
4582,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
4592,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
4601,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
4623,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
4642,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
4646,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
4654,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
4658,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
4673,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
4676,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
4695,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
4707,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
4718,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
4734,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
4740,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
4749,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
4756,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
4780,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
4798,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
4817,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
4820,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
4841,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
4852,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
4860,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
4878,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
4901,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
4909,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
4916,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
4928,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
4953,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
4969,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
4972,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
4982,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
4993,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
78,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
81,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
116,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
133,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
174,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
181,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
196,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
205,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
208,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
252,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Operaciones
257,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
266,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
277,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
302,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
305,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
325,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Operaciones
340,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
401,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
436,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
439,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
443,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
468,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
490,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
506,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
510,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
517,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
524,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
555,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
577,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
586,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
612,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
636,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
649,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
670,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
682,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
694,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
710,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
715,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
719,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
731,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
784,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
795,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
798,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
802,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
810,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
821,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
834,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
843,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
872,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
885,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
888,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Operaciones
892,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
913,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
921,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
947,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
967,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
1005,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
1021,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
1035,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
1038,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
1068,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
1072,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
1075,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
1092,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Operaciones
1124,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
1130,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
1136,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Operaciones
1144,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
1150,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
1158,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
1176,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
1185,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
1208,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
1225,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
1231,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
1235,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
1247,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
1280,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
1321,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Operaciones
1337,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
1351,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
1366,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
1381,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
1387,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
1394,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
1416,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
1419,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
1425,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
1471,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
1509,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
1520,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
1546,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
1575,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
1585,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
1593,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
1608,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Operaciones
1628,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
1641,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
1668,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
1675,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
1690,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
1699,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
1705,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
1732,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
1745,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
1755,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
1770,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
1783,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
1819,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
1829,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
1833,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
1841,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
1850,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
1860,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
1879,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
1901,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
1904,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
1913,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
1921,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
1926,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
1929,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
1934,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
1936,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
1939,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
1973,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
1986,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Operaciones
1991,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
1993,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Operaciones
2022,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
2025,"lunes, 11 de noviembre de 2019",,,0,0,7,0,0,0,Sin Puntuación,Operaciones
2032,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
2062,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
2084,"lunes, 11 de noviembre de 2019",,,0,0,5,0,0,0,Sin Puntuación,Operaciones
2089,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
2116,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
2139,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
2148,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Operaciones
2153,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
2177,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
2214,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
2218,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
2224,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
2227,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
2229,"lunes, 11 de noviembre de 2019",,,0,0,4,0,0,0,Sin Puntuación,Operaciones
2269,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
2290,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
2298,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
2315,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
2345,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
2371,"lunes, 11 de noviembre de 2019",,,0,0,8,0,0,0,Sin Puntuación,Operaciones
2377,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
2386,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
2406,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
2421,"lunes, 11 de noviembre de 2019",,,0,0,9,0,0,0,Sin Puntuación,Operaciones
2436,"lunes, 11 de noviembre de 2019",,,0,0,3,0,0,0,Sin Puntuación,Operaciones
2447,"lunes, 11 de noviembre de 2019",,,0,0,10,0,0,0,Sin Puntuación,Operaciones
2467,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
2480,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
2486,"lunes, 11 de noviembre de 2019",,,0,0,6,0,0,0,Sin Puntuación,Operaciones
2501,"lunes, 11 de noviembre de 2019",,,0,0,2,0,0,0,Sin Puntuación,Operaciones
2508,"lunes, 11 de noviembre de 2019",,,0,0,1,0,0,0,Sin Puntuación,Operaciones
